VHI_M,fid,month,season,year
0.395000011,68,7,Wet,2024
0.540000021,403,7,Wet,2024
0.595000029,404,7,Wet,2024
0.485000014,405,7,Wet,2024
0.670000017,467,7,Wet,2024
0.49000001,468,7,Wet,2024
0.340000004,469,7,Wet,2024
0.595000029,470,7,Wet,2024
0.395000011,471,7,Wet,2024
0.435000002,472,7,Wet,2024
0.930000007,106,7,Wet,2024
0.894999981,107,7,Wet,2024
0.949999988,108,7,Wet,2024
0.834999979,109,7,Wet,2024
0.889999986,110,7,Wet,2024
0.754999995,111,7,Wet,2024
0.74000001,112,7,Wet,2024
0.600000024,215,7,Wet,2024
0.709999979,316,7,Wet,2024
0.699999988,317,7,Wet,2024
0.709999979,318,7,Wet,2024
0.689999998,319,7,Wet,2024
0.74000001,320,7,Wet,2024
0.685000002,321,7,Wet,2024
0.644999981,445,7,Wet,2024
0.620000005,446,7,Wet,2024
0.584999979,447,7,Wet,2024
0.829999983,448,7,Wet,2024
0.689999998,449,7,Wet,2024
0.935000002,7,7,Wet,2024
0.779999971,45,7,Wet,2024
0.774999976,46,7,Wet,2024
0.675000012,47,7,Wet,2024
0.699999988,48,7,Wet,2024
0.910000026,156,7,Wet,2024
0.894999981,157,7,Wet,2024
0.939999998,158,7,Wet,2024
0.860000014,439,7,Wet,2024
0.75,440,7,Wet,2024
0.829999983,441,7,Wet,2024
0.810000002,442,7,Wet,2024
0.834999979,443,7,Wet,2024
0.810000002,444,7,Wet,2024
0.845000029,546,7,Wet,2024
0.805000007,547,7,Wet,2024
0.774999976,548,7,Wet,2024
0.894999981,549,7,Wet,2024
0.939999998,550,7,Wet,2024
0.774999976,84,7,Wet,2024
0.685000002,85,7,Wet,2024
0.680000007,86,7,Wet,2024
0.649999976,87,7,Wet,2024
0.764999986,88,7,Wet,2024
0.769999981,223,7,Wet,2024
0.745000005,224,7,Wet,2024
0.699999988,225,7,Wet,2024
0.75,226,7,Wet,2024
0.675000012,256,7,Wet,2024
0.709999979,285,7,Wet,2024
0.649999976,286,7,Wet,2024
0.660000026,287,7,Wet,2024
0.620000005,288,7,Wet,2024
0.63499999,453,7,Wet,2024
0.649999976,454,7,Wet,2024
0.714999974,455,7,Wet,2024
0.795000017,4,7,Wet,2024
0.745000005,28,7,Wet,2024
0.725000024,391,7,Wet,2024
0.600000024,392,7,Wet,2024
0.714999974,393,7,Wet,2024
0.730000019,394,7,Wet,2024
0.790000021,395,7,Wet,2024
0.74000001,400,7,Wet,2024
0.875,401,7,Wet,2024
0.670000017,543,7,Wet,2024
0.725000024,544,7,Wet,2024
0.720000029,545,7,Wet,2024
0.720000029,8,7,Wet,2024
0.584999979,12,7,Wet,2024
0.819999993,19,7,Wet,2024
0.845000029,20,7,Wet,2024
0.720000029,21,7,Wet,2024
0.855000019,22,7,Wet,2024
0.845000029,23,7,Wet,2024
0.764999986,388,7,Wet,2024
0.675000012,389,7,Wet,2024
0.685000002,390,7,Wet,2024
0.670000017,531,7,Wet,2024
0.845000029,532,7,Wet,2024
0.709999979,533,7,Wet,2024
0.665000021,534,7,Wet,2024
0.74000001,91,7,Wet,2024
0.824999988,281,7,Wet,2024
0.779999971,282,7,Wet,2024
0.829999983,283,7,Wet,2024
1.019999981,284,7,Wet,2024
0.845000029,322,7,Wet,2024
0.875,323,7,Wet,2024
0.800000012,324,7,Wet,2024
0.855000019,325,7,Wet,2024
0.889999986,326,7,Wet,2024
0.75,432,7,Wet,2024
0.61500001,76,7,Wet,2024
0.629999995,77,7,Wet,2024
0.75999999,78,7,Wet,2024
0.795000017,79,7,Wet,2024
0.790000021,80,7,Wet,2024
0.689999998,81,7,Wet,2024
0.745000005,82,7,Wet,2024
0.709999979,83,7,Wet,2024
0.730000019,171,7,Wet,2024
0.709999979,172,7,Wet,2024
0.75999999,173,7,Wet,2024
0.834999979,174,7,Wet,2024
0.875,175,7,Wet,2024
0.845000029,176,7,Wet,2024
0.915000021,177,7,Wet,2024
0.894999981,456,7,Wet,2024
0.855000019,457,7,Wet,2024
0.850000024,458,7,Wet,2024
0.735000014,459,7,Wet,2024
1,523,7,Wet,2024
0.75999999,524,7,Wet,2024
0.875,525,7,Wet,2024
0.644999981,428,7,Wet,2024
0.720000029,429,7,Wet,2024
0.675000012,430,7,Wet,2024
0.665000021,431,7,Wet,2024
0.5,452,7,Wet,2024
0.574999988,56,7,Wet,2024
0.625,57,7,Wet,2024
0.610000014,58,7,Wet,2024
0.660000026,59,7,Wet,2024
0.529999971,60,7,Wet,2024
0.675000012,61,7,Wet,2024
0.75,62,7,Wet,2024
0.605000019,63,7,Wet,2024
0.735000014,64,7,Wet,2024
0.430000007,69,7,Wet,2024
0.644999981,119,7,Wet,2024
0.569999993,120,7,Wet,2024
0.61500001,121,7,Wet,2024
0.495000005,122,7,Wet,2024
0.375,140,7,Wet,2024
0.74000001,141,7,Wet,2024
0.86500001,142,7,Wet,2024
0.769999981,143,7,Wet,2024
0.88499999,144,7,Wet,2024
0.75999999,145,7,Wet,2024
0.814999998,146,7,Wet,2024
0.899999976,182,7,Wet,2024
0.660000026,205,7,Wet,2024
0.584999979,206,7,Wet,2024
0.704999983,478,7,Wet,2024
0.785000026,479,7,Wet,2024
0.629999995,480,7,Wet,2024
0.745000005,481,7,Wet,2024
0.814999998,482,7,Wet,2024
0.569999993,123,7,Wet,2024
0.600000024,124,7,Wet,2024
0.625,125,7,Wet,2024
0.625,126,7,Wet,2024
0.529999971,127,7,Wet,2024
0.574999988,128,7,Wet,2024
0.600000024,129,7,Wet,2024
0.704999983,137,7,Wet,2024
0.75,138,7,Wet,2024
0.654999971,139,7,Wet,2024
0.665000021,154,7,Wet,2024
0.699999988,155,7,Wet,2024
0.795000017,275,7,Wet,2024
0.61500001,473,7,Wet,2024
0.654999971,2,7,Wet,2024
0.569999993,49,7,Wet,2024
0.50999999,50,7,Wet,2024
0.694999993,51,7,Wet,2024
0.629999995,216,7,Wet,2024
0.595000029,217,7,Wet,2024
0.524999976,218,7,Wet,2024
0.564999998,219,7,Wet,2024
0.605000019,307,7,Wet,2024
0.605000019,308,7,Wet,2024
0.639999986,309,7,Wet,2024
0.694999993,310,7,Wet,2024
0.529999971,32,7,Wet,2024
0.555000007,33,7,Wet,2024
0.400000006,34,7,Wet,2024
0.550000012,70,7,Wet,2024
0.50999999,71,7,Wet,2024
0.485000014,72,7,Wet,2024
0.535000026,73,7,Wet,2024
0.625,115,7,Wet,2024
0.579999983,116,7,Wet,2024
0.545000017,117,7,Wet,2024
0.589999974,118,7,Wet,2024
0.574999988,181,7,Wet,2024
0.405000001,233,7,Wet,2024
0.5,234,7,Wet,2024
0.49000001,235,7,Wet,2024
0.474999994,35,7,Wet,2024
0.474999994,36,7,Wet,2024
0.435000002,37,7,Wet,2024
0.370000005,38,7,Wet,2024
0.560000002,241,7,Wet,2024
0.460000008,245,7,Wet,2024
0.425000012,246,7,Wet,2024
0.649999976,247,7,Wet,2024
0.444999993,248,7,Wet,2024
0.344999999,249,7,Wet,2024
0.370000005,1,7,Wet,2024
0.439999998,243,7,Wet,2024
0.479999989,244,7,Wet,2024
0.319999993,263,7,Wet,2024
0.375,264,7,Wet,2024
0.409999996,265,7,Wet,2024
0.595000029,301,7,Wet,2024
0.395000011,302,7,Wet,2024
0.400000006,303,7,Wet,2024
0.540000021,166,7,Wet,2024
0.50999999,167,7,Wet,2024
0.665000021,194,7,Wet,2024
0.469999999,289,7,Wet,2024
0.670000017,474,7,Wet,2024
0.504999995,475,7,Wet,2024
0.540000021,476,7,Wet,2024
0.564999998,477,7,Wet,2024
0.63499999,483,7,Wet,2024
0.654999971,484,7,Wet,2024
0.595000029,485,7,Wet,2024
0.439999998,486,7,Wet,2024
0.639999986,487,7,Wet,2024
0.605000019,488,7,Wet,2024
0.75999999,489,7,Wet,2024
0.61500001,490,7,Wet,2024
0.574999988,227,7,Wet,2024
0.595000029,228,7,Wet,2024
0.935000002,229,7,Wet,2024
0.935000002,230,7,Wet,2024
0.540000021,231,7,Wet,2024
0.529999971,232,7,Wet,2024
0.595000029,384,7,Wet,2024
0.600000024,385,7,Wet,2024
0.5,516,7,Wet,2024
0.535000026,517,7,Wet,2024
0.540000021,518,7,Wet,2024
0.519999981,519,7,Wet,2024
0.620000005,520,7,Wet,2024
0.579999983,521,7,Wet,2024
0.569999993,522,7,Wet,2024
0.654999971,15,7,Wet,2024
0.839999974,293,7,Wet,2024
0.850000024,294,7,Wet,2024
0.814999998,295,7,Wet,2024
0.774999976,296,7,Wet,2024
0.654999971,297,7,Wet,2024
0.579999983,298,7,Wet,2024
0.689999998,299,7,Wet,2024
0.795000017,300,7,Wet,2024
0.875,373,7,Wet,2024
0.790000021,374,7,Wet,2024
0.745000005,375,7,Wet,2024
0.810000002,376,7,Wet,2024
0.605000019,406,7,Wet,2024
0.714999974,407,7,Wet,2024
0.975000024,408,7,Wet,2024
0.689999998,409,7,Wet,2024
0.600000024,410,7,Wet,2024
0.61500001,54,7,Wet,2024
0.720000029,207,7,Wet,2024
0.595000029,208,7,Wet,2024
0.819999993,209,7,Wet,2024
0.75,210,7,Wet,2024
0.910000026,491,7,Wet,2024
0.74000001,492,7,Wet,2024
0.714999974,493,7,Wet,2024
0.774999976,494,7,Wet,2024
0.875,501,7,Wet,2024
0.720000029,502,7,Wet,2024
0.834999979,503,7,Wet,2024
0.839999974,504,7,Wet,2024
0.86500001,505,7,Wet,2024
0.894999981,506,7,Wet,2024
0.665000021,507,7,Wet,2024
0.644999981,508,7,Wet,2024
0.61500001,509,7,Wet,2024
0.625,510,7,Wet,2024
0.75999999,74,7,Wet,2024
0.644999981,75,7,Wet,2024
0.670000017,254,7,Wet,2024
0.675000012,255,7,Wet,2024
0.579999983,402,7,Wet,2024
0.569999993,367,7,Wet,2024
0.685000002,368,7,Wet,2024
0.644999981,369,7,Wet,2024
0.745000005,386,7,Wet,2024
0.704999983,387,7,Wet,2024
0.660000026,553,7,Wet,2024
0.465000004,24,8,Wet,2024
0.405000001,25,8,Wet,2024
0.36500001,26,8,Wet,2024
0.405000001,27,8,Wet,2024
0.625,92,8,Wet,2024
0.38499999,93,8,Wet,2024
,94,8,Wet,2024
0.435000002,95,8,Wet,2024
0.474999994,96,8,Wet,2024
0.519999981,183,8,Wet,2024
0.699999988,184,8,Wet,2024
0.449999988,185,8,Wet,2024
0.49000001,186,8,Wet,2024
0.540000021,187,8,Wet,2024
0.479999989,188,8,Wet,2024
0.790000021,417,8,Wet,2024
0.625,418,8,Wet,2024
0.75999999,419,8,Wet,2024
0.595000029,420,8,Wet,2024
0.425000012,460,8,Wet,2024
0.540000021,461,8,Wet,2024
0.50999999,540,8,Wet,2024
0.595000029,541,8,Wet,2024
0.639999986,542,8,Wet,2024
0.400000006,192,8,Wet,2024
0.419999987,193,8,Wet,2024
0.504999995,267,8,Wet,2024
0.5,268,8,Wet,2024
0.584999979,551,8,Wet,2024
0.704999983,552,8,Wet,2024
0.61500001,421,8,Wet,2024
0.625,422,8,Wet,2024
0.670000017,423,8,Wet,2024
0.629999995,424,8,Wet,2024
0.660000026,425,8,Wet,2024
0.524999976,426,8,Wet,2024
0.455000013,427,8,Wet,2024
0.754999995,511,8,Wet,2024
0.449999988,512,8,Wet,2024
0.819999993,513,8,Wet,2024
0.629999995,514,8,Wet,2024
0.704999983,515,8,Wet,2024
0.540000021,3,8,Wet,2024
0.675000012,14,8,Wet,2024
0.649999976,40,8,Wet,2024
0.5,113,8,Wet,2024
0.514999986,114,8,Wet,2024
0.419999987,433,8,Wet,2024
0.430000007,434,8,Wet,2024
0.340000004,435,8,Wet,2024
0.524999976,462,8,Wet,2024
0.469999999,463,8,Wet,2024
0.49000001,464,8,Wet,2024
0.735000014,29,8,Wet,2024
0.685000002,30,8,Wet,2024
0.685000002,31,8,Wet,2024
0.725000024,39,8,Wet,2024
0.680000007,250,8,Wet,2024
0.699999988,251,8,Wet,2024
0.63499999,252,8,Wet,2024
0.620000005,253,8,Wet,2024
0.545000017,356,8,Wet,2024
0.555000007,357,8,Wet,2024
0.649999976,358,8,Wet,2024
0.680000007,359,8,Wet,2024
0.685000002,330,8,Wet,2024
0.649999976,331,8,Wet,2024
0.649999976,332,8,Wet,2024
0.685000002,333,8,Wet,2024
0.709999979,334,8,Wet,2024
0.625,335,8,Wet,2024
0.654999971,345,8,Wet,2024
0.745000005,346,8,Wet,2024
0.675000012,347,8,Wet,2024
0.779999971,348,8,Wet,2024
0.795000017,349,8,Wet,2024
0.709999979,350,8,Wet,2024
0.63499999,9,8,Wet,2024
0.584999979,195,8,Wet,2024
0.595000029,196,8,Wet,2024
0.720000029,197,8,Wet,2024
0.535000026,198,8,Wet,2024
0.644999981,199,8,Wet,2024
0.75,200,8,Wet,2024
0.555000007,201,8,Wet,2024
0.720000029,202,8,Wet,2024
0.660000026,311,8,Wet,2024
0.699999988,312,8,Wet,2024
0.670000017,313,8,Wet,2024
0.730000019,314,8,Wet,2024
0.685000002,315,8,Wet,2024
0.584999979,496,8,Wet,2024
0.649999976,497,8,Wet,2024
0.564999998,130,8,Wet,2024
0.560000002,161,8,Wet,2024
0.704999983,162,8,Wet,2024
0.660000026,163,8,Wet,2024
0.779999971,164,8,Wet,2024
0.529999971,165,8,Wet,2024
0.714999974,336,8,Wet,2024
0.704999983,337,8,Wet,2024
0.74000001,338,8,Wet,2024
0.790000021,339,8,Wet,2024
0.74000001,340,8,Wet,2024
0.745000005,370,8,Wet,2024
0.790000021,371,8,Wet,2024
0.774999976,372,8,Wet,2024
0.725000024,498,8,Wet,2024
0.654999971,499,8,Wet,2024
0.649999976,500,8,Wet,2024
0.589999974,147,8,Wet,2024
0.460000008,148,8,Wet,2024
0.560000002,149,8,Wet,2024
0.694999993,150,8,Wet,2024
0.519999981,151,8,Wet,2024
0.670000017,152,8,Wet,2024
0.805000007,153,8,Wet,2024
0.774999976,170,8,Wet,2024
0.569999993,381,8,Wet,2024
0.600000024,382,8,Wet,2024
0.610000014,383,8,Wet,2024
0.395000011,495,8,Wet,2024
0.485000014,526,8,Wet,2024
0.414999992,527,8,Wet,2024
0.379999995,528,8,Wet,2024
0.409999996,529,8,Wet,2024
0.50999999,530,8,Wet,2024
0.589999974,89,8,Wet,2024
0.560000002,90,8,Wet,2024
0.735000014,396,8,Wet,2024
0.735000014,397,8,Wet,2024
0.694999993,398,8,Wet,2024
0.675000012,399,8,Wet,2024
0.560000002,55,8,Wet,2024
0.455000013,220,8,Wet,2024
0.5,221,8,Wet,2024
0.435000002,222,8,Wet,2024
0.354999989,259,8,Wet,2024
0.375,260,8,Wet,2024
0.375,261,8,Wet,2024
0.375,262,8,Wet,2024
0.405000001,11,8,Wet,2024
0.529999971,178,8,Wet,2024
0.545000017,179,8,Wet,2024
0.375,180,8,Wet,2024
0.335000008,203,8,Wet,2024
0.360000014,211,8,Wet,2024
0.159999996,212,8,Wet,2024
0.25999999,213,8,Wet,2024
0.165000007,214,8,Wet,2024
0.230000004,189,8,Wet,2024
0.319999993,190,8,Wet,2024
0.170000002,191,8,Wet,2024
0.310000002,242,8,Wet,2024
0.400000006,257,8,Wet,2024
0.419999987,258,8,Wet,2024
0.469999999,304,8,Wet,2024
0.330000013,305,8,Wet,2024
0.239999995,306,8,Wet,2024
0.629999995,102,8,Wet,2024
0.720000029,103,8,Wet,2024
0.524999976,104,8,Wet,2024
0.569999993,105,8,Wet,2024
0.375,266,8,Wet,2024
0.569999993,450,8,Wet,2024
0.354999989,451,8,Wet,2024
0.720000029,276,8,Wet,2024
0.63499999,277,8,Wet,2024
0.589999974,278,8,Wet,2024
0.444999993,279,8,Wet,2024
0.49000001,280,8,Wet,2024
0.414999992,360,8,Wet,2024
0.5,361,8,Wet,2024
0.414999992,362,8,Wet,2024
0.704999983,363,8,Wet,2024
0.63499999,364,8,Wet,2024
0.730000019,365,8,Wet,2024
0.560000002,366,8,Wet,2024
0.61500001,204,8,Wet,2024
0.535000026,236,8,Wet,2024
0.479999989,237,8,Wet,2024
0.50999999,238,8,Wet,2024
0.529999971,239,8,Wet,2024
0.375,240,8,Wet,2024
0.584999979,327,8,Wet,2024
0.519999981,328,8,Wet,2024
0.550000012,329,8,Wet,2024
0.665000021,351,8,Wet,2024
0.745000005,352,8,Wet,2024
0.754999995,353,8,Wet,2024
0.660000026,354,8,Wet,2024
0.74000001,355,8,Wet,2024
0.519999981,17,8,Wet,2024
0.5,290,8,Wet,2024
0.654999971,291,8,Wet,2024
0.524999976,292,8,Wet,2024
0.529999971,411,8,Wet,2024
0.439999998,412,8,Wet,2024
0.485000014,413,8,Wet,2024
0.485000014,414,8,Wet,2024
0.519999981,415,8,Wet,2024
0.474999994,416,8,Wet,2024
0.795000017,535,8,Wet,2024
0.540000021,536,8,Wet,2024
0.535000026,537,8,Wet,2024
0.419999987,538,8,Wet,2024
0.485000014,539,8,Wet,2024
0.689999998,5,8,Wet,2024
0.595000029,41,8,Wet,2024
0.689999998,42,8,Wet,2024
0.5,43,8,Wet,2024
0.56719603,44,8,Wet,2024
0.725000024,168,8,Wet,2024
0.75,169,8,Wet,2024
0.50999999,13,8,Wet,2024
0.620000005,97,8,Wet,2024
0.435000002,98,8,Wet,2024
0.340000004,99,8,Wet,2024
0.435000002,100,8,Wet,2024
0.400000006,101,8,Wet,2024
0.654999971,18,8,Wet,2024
0.644999981,52,8,Wet,2024
0.665000021,53,8,Wet,2024
0.683064192,436,8,Wet,2024
0.63499999,437,8,Wet,2024
0.73828548,438,8,Wet,2024
0.61500001,6,8,Wet,2024
0.479999989,131,8,Wet,2024
0.449999988,132,8,Wet,2024
0.25,133,8,Wet,2024
0.414999992,134,8,Wet,2024
0.36500001,135,8,Wet,2024
0.550000012,136,8,Wet,2024
0.403667388,269,8,Wet,2024
0.439999998,270,8,Wet,2024
0.185000002,271,8,Wet,2024
0.308251628,272,8,Wet,2024
0.354999989,273,8,Wet,2024
0.317567501,274,8,Wet,2024
0.597101201,465,8,Wet,2024
0.529166639,466,8,Wet,2024
0.344999999,10,8,Wet,2024
0.386896912,159,8,Wet,2024
0.385771898,160,8,Wet,2024
0.377560753,341,8,Wet,2024
0.449999988,342,8,Wet,2024
0.300000012,343,8,Wet,2024
0.472482352,344,8,Wet,2024
0.439999998,377,8,Wet,2024
0.474999994,378,8,Wet,2024
0.439999998,379,8,Wet,2024
0.395000011,380,8,Wet,2024
0.25,16,8,Wet,2024
0.439999998,65,8,Wet,2024
0.472110205,66,8,Wet,2024
0.379999995,67,8,Wet,2024
0.284999996,68,8,Wet,2024
0.340000004,403,8,Wet,2024
0.486619575,404,8,Wet,2024
0.550000012,405,8,Wet,2024
0.439999998,467,8,Wet,2024
0.395000011,468,8,Wet,2024
0.310000002,469,8,Wet,2024
0.405000001,470,8,Wet,2024
0.25,471,8,Wet,2024
0.349999994,472,8,Wet,2024
0.910000026,106,8,Wet,2024
0.74000001,107,8,Wet,2024
0.939999998,108,8,Wet,2024
0.605000019,109,8,Wet,2024
0.774999976,110,8,Wet,2024
0.670000017,111,8,Wet,2024
0.670000017,112,8,Wet,2024
0.920000017,215,8,Wet,2024
0.834999979,316,8,Wet,2024
0.899999976,317,8,Wet,2024
0.910000026,318,8,Wet,2024
0.824999988,319,8,Wet,2024
0.795000017,320,8,Wet,2024
0.814999998,321,8,Wet,2024
0.834999979,445,8,Wet,2024
0.689999998,446,8,Wet,2024
0.824999988,447,8,Wet,2024
0.834999979,448,8,Wet,2024
0.814999998,449,8,Wet,2024
0.629999995,7,8,Wet,2024
0.61500001,45,8,Wet,2024
0.665000021,46,8,Wet,2024
0.584999979,47,8,Wet,2024
0.550000012,48,8,Wet,2024
0.779999971,156,8,Wet,2024
0.730000019,157,8,Wet,2024
0.644999981,158,8,Wet,2024
0.589999974,439,8,Wet,2024
0.654999971,440,8,Wet,2024
0.779999971,441,8,Wet,2024
0.670000017,442,8,Wet,2024
0.709999979,443,8,Wet,2024
0.605000019,444,8,Wet,2024
0.915000021,546,8,Wet,2024
0.730000019,547,8,Wet,2024
0.879999995,548,8,Wet,2024
0.810000002,549,8,Wet,2024
0.829999983,550,8,Wet,2024
0.824999988,84,8,Wet,2024
0.839999974,85,8,Wet,2024
0.889999986,86,8,Wet,2024
0.720000029,87,8,Wet,2024
0.74000001,88,8,Wet,2024
0.795000017,223,8,Wet,2024
0.709999979,224,8,Wet,2024
0.709999979,225,8,Wet,2024
0.814999998,226,8,Wet,2024
0.845000029,256,8,Wet,2024
0.805000007,285,8,Wet,2024
0.810000002,286,8,Wet,2024
0.75999999,287,8,Wet,2024
0.75999999,288,8,Wet,2024
0.660000026,453,8,Wet,2024
0.660000026,454,8,Wet,2024
0.680000007,455,8,Wet,2024
0.584999979,4,8,Wet,2024
0.75,28,8,Wet,2024
0.879999995,391,8,Wet,2024
0.639999986,392,8,Wet,2024
0.810000002,393,8,Wet,2024
0.769999981,394,8,Wet,2024
0.730000019,395,8,Wet,2024
0.545000017,400,8,Wet,2024
0.735000014,401,8,Wet,2024
0.680000007,543,8,Wet,2024
0.689999998,544,8,Wet,2024
0.735000014,545,8,Wet,2024
0.579999983,8,8,Wet,2024
0.479999989,12,8,Wet,2024
0.694999993,19,8,Wet,2024
0.714999974,20,8,Wet,2024
0.735000014,21,8,Wet,2024
0.714999974,22,8,Wet,2024
0.720000029,23,8,Wet,2024
0.704999983,388,8,Wet,2024
0.685000002,389,8,Wet,2024
0.689999998,390,8,Wet,2024
0.600000024,531,8,Wet,2024
0.745000005,532,8,Wet,2024
0.680000007,533,8,Wet,2024
0.519999981,534,8,Wet,2024
0.670000017,91,8,Wet,2024
0.779999971,281,8,Wet,2024
0.75999999,282,8,Wet,2024
0.810000002,283,8,Wet,2024
0.879999995,284,8,Wet,2024
0.829999983,322,8,Wet,2024
0.810000002,323,8,Wet,2024
0.824999988,324,8,Wet,2024
0.785000026,325,8,Wet,2024
0.790000021,326,8,Wet,2024
0.709999979,432,8,Wet,2024
0.555000007,76,8,Wet,2024
0.574999988,77,8,Wet,2024
0.629999995,78,8,Wet,2024
0.61500001,79,8,Wet,2024
0.629999995,80,8,Wet,2024
0.564999998,81,8,Wet,2024
0.675000012,82,8,Wet,2024
0.605000019,83,8,Wet,2024
0.610000014,171,8,Wet,2024
0.595000029,172,8,Wet,2024
0.735000014,173,8,Wet,2024
0.735000014,174,8,Wet,2024
0.675000012,175,8,Wet,2024
0.694999993,176,8,Wet,2024
0.639999986,177,8,Wet,2024
0.790000021,456,8,Wet,2024
0.75,457,8,Wet,2024
0.720000029,458,8,Wet,2024
0.649999976,459,8,Wet,2024
0.685000002,523,8,Wet,2024
0.769999981,524,8,Wet,2024
0.785000026,525,8,Wet,2024
0.800000012,428,8,Wet,2024
0.720000029,429,8,Wet,2024
0.660000026,430,8,Wet,2024
0.699999988,431,8,Wet,2024
0.449999988,452,8,Wet,2024
0.344999999,56,8,Wet,2024
0.474999994,57,8,Wet,2024
0.419999987,58,8,Wet,2024
0.49000001,59,8,Wet,2024
0.38499999,60,8,Wet,2024
0.584999979,61,8,Wet,2024
0.519999981,62,8,Wet,2024
0.49000001,63,8,Wet,2024
0.514999986,64,8,Wet,2024
0.389999986,69,8,Wet,2024
0.568083134,119,8,Wet,2024
0.44159778,120,8,Wet,2024
0.375,121,8,Wet,2024
0.529999971,122,8,Wet,2024
0.219999999,140,8,Wet,2024
0.675000012,141,8,Wet,2024
0.769999981,142,8,Wet,2024
0.449999988,143,8,Wet,2024
0.63499999,144,8,Wet,2024
0.550000012,145,8,Wet,2024
0.61500001,146,8,Wet,2024
0.680000007,182,8,Wet,2024
0.535000026,205,8,Wet,2024
0.489983354,206,8,Wet,2024
0.409999996,478,8,Wet,2024
0.600000024,479,8,Wet,2024
0.38499999,480,8,Wet,2024
0.419999987,481,8,Wet,2024
0.419999987,482,8,Wet,2024
0.435000002,123,8,Wet,2024
0.654999971,124,8,Wet,2024
0.486836324,125,8,Wet,2024
0.449999988,126,8,Wet,2024
0.524999976,127,8,Wet,2024
0.49000001,128,8,Wet,2024
0.707375449,129,8,Wet,2024
0.774999976,137,8,Wet,2024
0.735000014,138,8,Wet,2024
0.637283266,139,8,Wet,2024
0.519999981,154,8,Wet,2024
0.665000021,155,8,Wet,2024
0.779999971,275,8,Wet,2024
0.439999998,473,8,Wet,2024
0.649999976,2,8,Wet,2024
0.779999971,49,8,Wet,2024
0.654999971,50,8,Wet,2024
0.829999983,51,8,Wet,2024
0.764999986,216,8,Wet,2024
0.860000014,217,8,Wet,2024
0.651904777,218,8,Wet,2024
0.75,219,8,Wet,2024
0.875,307,8,Wet,2024
0.814999998,308,8,Wet,2024
0.785000026,309,8,Wet,2024
0.730000019,310,8,Wet,2024
0.432775377,32,8,Wet,2024
0.38499999,33,8,Wet,2024
0.25999999,34,8,Wet,2024
0.519999981,70,8,Wet,2024
0.665000021,71,8,Wet,2024
0.49000001,72,8,Wet,2024
0.595000029,73,8,Wet,2024
0.660000026,115,8,Wet,2024
0.667826106,116,8,Wet,2024
0.527631513,117,8,Wet,2024
0.354999989,118,8,Wet,2024
0.419999987,181,8,Wet,2024
0.314999998,233,8,Wet,2024
0.474999994,234,8,Wet,2024
0.550000012,235,8,Wet,2024
0.289999992,35,8,Wet,2024
0.460000008,36,8,Wet,2024
0.294999987,37,8,Wet,2024
0.375,38,8,Wet,2024
0.540000021,241,8,Wet,2024
0.479999989,245,8,Wet,2024
0.479999989,246,8,Wet,2024
0.560000002,247,8,Wet,2024
0.360000014,248,8,Wet,2024
0.360000014,249,8,Wet,2024
0.38499999,1,8,Wet,2024
0.5,243,8,Wet,2024
0.540000021,244,8,Wet,2024
0.395000011,263,8,Wet,2024
0.430000007,264,8,Wet,2024
0.379999995,265,8,Wet,2024
0.386383896,301,8,Wet,2024
0.317327784,302,8,Wet,2024
0.292595192,303,8,Wet,2024
0.639999986,166,8,Wet,2024
0.625,167,8,Wet,2024
0.600000024,194,8,Wet,2024
0.579999983,289,8,Wet,2024
0.670000017,474,8,Wet,2024
0.579999983,475,8,Wet,2024
0.654999971,476,8,Wet,2024
0.584999979,477,8,Wet,2024
0.730000019,483,8,Wet,2024
0.63499999,484,8,Wet,2024
0.63499999,485,8,Wet,2024
0.379999995,486,8,Wet,2024
0.704999983,487,8,Wet,2024
0.680000007,488,8,Wet,2024
0.584999979,489,8,Wet,2024
0.694999993,490,8,Wet,2024
0.75,227,8,Wet,2024
0.63499999,228,8,Wet,2024
0.63499999,229,8,Wet,2024
0.629999995,230,8,Wet,2024
0.814999998,231,8,Wet,2024
0.665000021,232,8,Wet,2024
0.660000026,384,8,Wet,2024
0.625,385,8,Wet,2024
0.595000029,516,8,Wet,2024
0.629999995,517,8,Wet,2024
0.814999998,518,8,Wet,2024
0.675000012,519,8,Wet,2024
0.649999976,520,8,Wet,2024
0.49000001,521,8,Wet,2024
0.680000007,522,8,Wet,2024
0.704999983,15,8,Wet,2024
0.870000005,293,8,Wet,2024
0.769999981,294,8,Wet,2024
0.779999971,295,8,Wet,2024
0.730000019,296,8,Wet,2024
0.795000017,297,8,Wet,2024
0.790000021,298,8,Wet,2024
0.785000026,299,8,Wet,2024
0.725000024,300,8,Wet,2024
0.805000007,373,8,Wet,2024
0.810000002,374,8,Wet,2024
0.654999971,375,8,Wet,2024
0.735000014,376,8,Wet,2024
0.75999999,406,8,Wet,2024
0.714999974,407,8,Wet,2024
0.834999979,408,8,Wet,2024
0.584999979,409,8,Wet,2024
0.730000019,410,8,Wet,2024
0.644999981,54,8,Wet,2024
0.709999979,207,8,Wet,2024
0.569999993,208,8,Wet,2024
0.708330118,209,8,Wet,2024
0.600000024,210,8,Wet,2024
0.574999988,491,8,Wet,2024
0.474999994,492,8,Wet,2024
0.579999983,493,8,Wet,2024
0.685000002,494,8,Wet,2024
